round,district,selected,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6
2,Vironniemi,False,0.09548871,0.17474118,0.0075765266,0.0075338143,0.007558161,0.26830313,0.4387985
1,Mellunkylä,False,0.56937134,0.017861428,0.017897647,0.01786507,0.017874213,0.34122646,0.017903859
2,Vironniemi,False,0.2660662,0.0075790193,0.69619095,0.007541188,0.0075435755,0.007537315,0.007541732
1,Kampinmalmi,False,0.0055017597,0.005520436,0.33498582,0.0055126487,0.6374418,0.005526162,0.0055113044
2,Malmi,False,0.014322156,0.014295748,0.014302405,0.014344148,0.014330495,0.50287247,0.42553264
1,Kampinmalmi,False,0.002317618,0.32893866,0.0023107962,0.0023104837,0.5115216,0.15028185,0.0023189976
2,Herttoniemi,False,0.05720576,0.0049449224,0.17407657,0.0049499413,0.74893284,0.0049496163,0.004940352
1,Pitäjänmäki,False,0.30559808,0.3519799,0.028599706,0.028599774,0.028625898,0.0286251,0.22797152
2,Latokartano,False,0.011952471,0.011922219,0.011948603,0.011929079,0.32831326,0.011962816,0.61197156
1,Pitäjänmäki,False,0.004478665,0.41104612,0.06843055,0.2635081,0.24357963,0.004476147,0.0044807694
2,,False,0.0031152607,0.0031122528,0.19139694,0.0031144014,0.0031148088,0.578535,0.21761133
1,Vanhakaupunki,False,0.0044888738,0.004481106,0.0044846795,0.09612684,0.71569204,0.17024325,0.004483186
2,Kampinmalmi,True,0.0023877993,0.055741686,0.34953582,0.0023897775,0.0023948455,0.5431427,0.044407345
1,Reijola,False,0.004100486,0.36699823,0.39224455,0.025824862,0.1667093,0.040024713,0.004097925
2,Kallio,False,0.19077569,0.14410323,0.11806417,0.0023489487,0.20712422,0.0023483958,0.33523536
2,Tuomarinkylä,False,0.011019146,0.38928258,0.011018519,0.011009861,0.1467772,0.011002909,0.41988975
1,,False,0.062200163,0.24365366,0.30407718,0.040502798,0.033105265,0.31449273,0.0019682227
2,Vartiokylä,False,0.0043523754,0.0043519274,0.056507558,0.0043388447,0.7553267,0.17078494,0.0043376028
1,Vironniemi,False,0.0071664727,0.0071606417,0.38274854,0.33317432,0.25540504,0.007180706,0.0071642976
2,Alppiharju,False,0.002996933,0.0029821303,0.3460166,0.43918288,0.002987827,0.110165834,0.09566784
1,Reijola,False,0.002078942,0.27108333,0.0020808436,0.0020812314,0.3343789,0.0020766743,0.38622007
2,Haaga,False,0.119386114,0.14478986,0.18865041,0.0023492891,0.54011863,0.0023532258,0.0023524633
2,Malmi,False,0.0037646745,0.003767795,0.24381377,0.0037662294,0.0037674753,0.7373442,0.003775849
1,Pasila,False,0.0044938154,0.004481739,0.0044781277,0.038783498,0.6778433,0.004477945,0.2654416
2,Kaarela,False,0.16605249,0.12667386,0.005118269,0.005130045,0.68678814,0.0051208083,0.0051163547
1,Vironniemi,False,0.010237418,0.010251323,0.010244412,0.010273024,0.6424101,0.3063287,0.0102550285
2,Mellunkylä,False,0.16153777,0.005977158,0.18768401,0.06599099,0.29048637,0.28234813,0.005975581
1,Laajasalo,False,0.0062538916,0.6648359,0.13549025,0.17472102,0.006242699,0.0062327823,0.006223525
2,Mellunkylä,False,0.003415353,0.0034139187,0.3332324,0.10046481,0.10294653,0.30870062,0.1478264
1,Taka-Töölö,False,0.15700467,0.005113817,0.20095502,0.22405906,0.005124781,0.306225,0.101517655
2,Vironniemi,False,0.003412606,0.22207391,0.35274512,0.0034096576,0.0034128234,0.0034130577,0.41153282
1,Lauttasaari,False,0.29118383,0.54133606,0.003984094,0.09347241,0.003982608,0.062059604,0.0039813947
2,Pitäjänmäki,False,0.004356747,0.22815439,0.0043406663,0.12020608,0.33905762,0.29953885,0.004345651
1,Lauttasaari,False,0.0021406368,0.0021403236,0.16132535,0.049927086,0.13490047,0.0021391218,0.647427
2,Oulunkylä,False,0.87726104,0.020430155,0.0204458,0.020456085,0.02044353,0.020531744,0.020431658
1,Kaarela,False,0.002240939,0.0022395856,0.19045626,0.0022383262,0.0022453568,0.6602983,0.14028123
2,Kaarela,False,0.0053267046,0.0053024087,0.17011069,0.22474232,0.0053196815,0.46780607,0.12139213
2,Oulunkylä,False,0.013011247,0.013031631,0.013063055,0.013012197,0.0130274035,0.92183393,0.013020506
1,,False,0.0035046414,0.03745143,0.61676675,0.06815633,0.07825259,0.19236405,0.003504237
2,Vironniemi,False,0.01790945,0.017900148,0.45984563,0.017897656,0.017875127,0.01787511,0.45069686
1,Reijola,False,0.20923975,0.21173121,0.18171893,0.0027579402,0.3890301,0.0027638434,0.002758239
2,,False,0.02389749,0.023972258,0.65393525,0.023839606,0.02383551,0.22657362,0.023946252
2,Vironniemi,False,0.013031675,0.01306755,0.46228954,0.013030175,0.01301023,0.15333354,0.3322373
1,Kampinmalmi,True,0.045658227,0.0021099008,0.49614245,0.04307308,0.0021140857,0.106373906,0.30452836
2,Vironniemi,False,0.023863211,0.28552213,0.023840709,0.023822587,0.02383597,0.59525025,0.023865124
1,Vuosaari,False,0.4515461,0.31759888,0.0031145834,0.0031104893,0.17494704,0.0031176424,0.046565313
1,Mellunkylä,False,0.011958557,0.011934414,0.30934325,0.4641777,0.011992815,0.011952631,0.17864062
2,Vironniemi,False,0.002470969,0.0024733169,0.2824371,0.0024672053,0.0024700386,0.5783139,0.12936753
1,Vartiokylä,True,0.017890373,0.15689476,0.3546474,0.017934635,0.017906714,0.017938333,0.41678777
2,Oulunkylä,False,0.0068249777,0.0068226666,0.006831264,0.0068077417,0.0068405373,0.30490246,0.6609704
1,Mellunkylä,False,0.35881078,0.011953179,0.011910543,0.410737,0.18275735,0.011911484,0.01191966
2,Herttoniemi,False,0.4343433,0.002020271,0.0020234613,0.0020165923,0.30897573,0.031670537,0.21895006
1,Kampinmalmi,False,0.005127924,0.0051184976,0.0051429993,0.005111026,0.5671135,0.31758076,0.094805256
2,Vironniemi,False,0.0095447935,0.009550769,0.009581021,0.23521852,0.00955094,0.00954285,0.7170111
1,Vironniemi,False,0.0068216478,0.006830321,0.006814644,0.40070033,0.56519246,0.006820979,0.0068196035
2,Vironniemi,False,0.0059684636,0.005975898,0.27129754,0.005968363,0.62378544,0.081034884,0.0059694536
1,Vironniemi,False,0.32531264,0.0024701585,0.0024738396,0.06375167,0.0024765541,0.080905706,0.5226094
1,Puistola,False,0.006231589,0.0062401076,0.17468245,0.006219677,0.006217658,0.5190814,0.28132707
2,Länsi-Pakila,False,0.014290836,0.014320216,0.914057,0.014302964,0.014314309,0.014322419,0.014392254
1,Vallila,False,0.028657265,0.028584141,0.02858029,0.028580314,0.028661788,0.028580295,0.82835597
2,Vironniemi,False,0.0059644515,0.005967051,0.8244349,0.055740457,0.0059717256,0.005968319,0.09595313
1,Kampinmalmi,False,0.015944267,0.63006437,0.2904125,0.015879387,0.015914947,0.015883153,0.015901428
2,Kallio,False,0.0035918192,0.0035794603,0.3442738,0.0035900841,0.37479353,0.0035873617,0.26658398
1,Taka-Töölö,False,0.00435677,0.004342563,0.16516744,0.004337985,0.6312559,0.13057424,0.05996515
2,Kaarela,False,0.06850387,0.004945036,0.0049456945,0.04544226,0.8662694,0.0049393214,0.004954434
1,Vartiokylä,False,0.0023486908,0.04745622,0.12666346,0.0023482575,0.0023463527,0.8164889,0.0023481068
2,Vuosaari,False,0.0020240736,0.0020218026,0.7792711,0.0020192987,0.10689451,0.0020175339,0.10575159
1,Kallio,False,0.0030517536,0.21290877,0.0030518894,0.0030509143,0.6784848,0.058017693,0.04143413
2,Malmi,False,0.3315077,0.005720667,0.0057260282,0.0057184114,0.0057215863,0.1394853,0.50612026
1,,False,0.006820473,0.0068393974,0.7019138,0.14405712,0.062302668,0.071244664,0.0068219006
1,Kampinmalmi,False,0.008963689,0.23325264,0.008948895,0.0089484705,0.6784887,0.008949995,0.05244763
2,Vuosaari,False,0.015905473,0.015917689,0.19357455,0.015888693,0.015927393,0.015880875,0.7269053
1,,False,0.062048476,0.094604224,0.43417704,0.005524702,0.39261645,0.005517819,0.005511296
2,Vuosaari,False,0.21220116,0.1310089,0.32544822,0.0047776313,0.004783386,0.20591287,0.11586779
1,Kampinmalmi,False,0.009543645,0.009567486,0.009598641,0.3578898,0.009554828,0.009557641,0.59428793
2,Vironniemi,False,0.54226834,0.0059784586,0.22193259,0.0059672687,0.0059781424,0.21190104,0.00597416
1,Vuosaari,False,0.011033015,0.011016604,0.5483417,0.010997689,0.3965373,0.011025892,0.011047776
2,Laajasalo,True,0.24609488,0.6039326,0.005520037,0.0055012726,0.0055145477,0.12792794,0.0055086613
2,Vironniemi,False,0.20454314,0.00895184,0.38006943,0.3795574,0.0089511145,0.00895561,0.00897147
1,Vuosaari,False,0.027338142,0.0020199853,0.53285116,0.00202507,0.0020189134,0.002017429,0.43172932
2,Mellunkylä,False,0.005962571,0.005960756,0.0059655653,0.052175853,0.005997549,0.91796315,0.005974508
1,Kampinmalmi,False,0.11128371,0.0035854862,0.079642504,0.0035763362,0.24626932,0.0035801728,0.55206245
2,Laajasalo,False,0.0095750615,0.5771972,0.009573256,0.009543932,0.3750183,0.009551812,0.009540461
1,,False,0.074967794,0.109263375,0.8010743,0.0036722308,0.0036717956,0.0036732762,0.0036772026
2,Vironniemi,False,0.006811674,0.0068357997,0.5076026,0.0068221097,0.006824533,0.006847619,0.45825565
1,Kampinmalmi,False,0.003334115,0.0033307723,0.4732168,0.029396787,0.0033294095,0.48405957,0.00333255
2,Lauttasaari,False,0.11925009,0.13385081,0.131234,0.0043399953,0.0043412,0.086863175,0.5201207
1,Kampinmalmi,False,0.017885769,0.017891295,0.89257234,0.017872913,0.017883107,0.017936224,0.017958364
2,Vironniemi,False,0.009535864,0.009537726,0.009543872,0.009573592,0.94269866,0.009565534,0.009544765
1,Vironniemi,False,0.59243405,0.009541687,0.009543288,0.009567937,0.009572442,0.00955103,0.35978958
2,Vuosaari,False,0.10587901,0.011015753,0.3795202,0.011031453,0.011007814,0.011018167,0.4705276
1,Kampinmalmi,False,0.0071672876,0.42798123,0.00718733,0.0071687615,0.5361639,0.0071640946,0.007167427
2,Lauttasaari,False,0.0068253544,0.16731143,0.0068202857,0.006811561,0.20386235,0.24597259,0.36239648
1,Kampinmalmi,False,0.073208064,0.004094995,0.34268403,0.0040930132,0.36275285,0.0040973895,0.20906962
2,Vironniemi,False,0.4267979,0.2679233,0.22435746,0.002869005,0.0723117,0.0028721977,0.0028684314
1,Reijola,False,0.0051213885,0.005128862,0.69715923,0.005111593,0.0051167933,0.2772196,0.00514256
1,Puistola,False,0.020497609,0.02043863,0.020441312,0.020414406,0.020460626,0.020445205,0.8773022
2,Ullanlinna,False,0.13356656,0.22662582,0.24810454,0.0032505516,0.0032677827,0.38192323,0.0032615466
1,Puistola,False,0.60889363,0.010247724,0.33995864,0.010217771,0.010239568,0.01022295,0.0102197295
1,Kampinmalmi,False,0.14692782,0.008984889,0.008970028,0.008953171,0.2788799,0.18605573,0.3612284
1,Mellunkylä,False,0.18537542,0.20136814,0.004780385,0.1291336,0.004785526,0.0047927843,0.4697641
2,Vanhakaupunki,False,0.1303107,0.002514653,0.031903196,0.0025109642,0.61155266,0.002510993,0.21869683
1,Kampinmalmi,False,0.0036773852,0.0036697984,0.0036738787,0.0036723614,0.37664896,0.06753581,0.5411218
1,Pukinmäki,True,0.0040968424,0.004100347,0.242458,0.08456437,0.12746051,0.0041169305,0.533203
2,Vironniemi,False,0.0031147369,0.4656067,0.4232874,0.0031245358,0.066386275,0.0031187045,0.03536167
1,Reijola,False,0.0062293587,0.33085552,0.006238566,0.0062482054,0.6379643,0.0062348926,0.0062291375
2,Myllypuro,False,0.18698683,0.22672357,0.0075458237,0.007525679,0.5561238,0.007560322,0.007533972
1,Tuomarinkylä,False,0.006239425,0.0062438077,0.7021551,0.006217108,0.0062413877,0.006242996,0.26666018
2,Vironniemi,False,0.3444211,0.011962284,0.59578687,0.01197845,0.011970139,0.011937351,0.0119438255
1,Laajasalo,False,0.017950239,0.5632974,0.017900605,0.017964609,0.017938739,0.017908566,0.34703985
1,Reijola,False,0.002435852,0.002431042,0.6462285,0.12943642,0.21460833,0.0024282376,0.00243162
2,Mellunkylä,False,0.011014095,0.011014455,0.011002443,0.26337647,0.68157494,0.011010015,0.011007543
2,Reijola,False,0.55176234,0.008449394,0.008413123,0.008418279,0.40611252,0.008421973,0.008422393
2,Kampinmalmi,False,0.0055134855,0.005517546,0.26869464,0.0055208057,0.39799184,0.31125122,0.0055104312
1,Kaarela,False,0.32237646,0.3214558,0.13734323,0.0036739155,0.20779565,0.0036807405,0.0036741805
1,Pukinmäki,False,0.09037382,0.0036748266,0.0036845563,0.003680175,0.0036809922,0.5643837,0.33052197
2,Suutarila,False,0.18856114,0.0021715583,0.36119556,0.0021732685,0.44155362,0.002168582,0.0021762827
1,Kaarela,False,0.0027120765,0.0027086616,0.5796044,0.14877367,0.002708822,0.002713004,0.26077938
2,,False,0.14020424,0.0071770754,0.7252923,0.0071500535,0.0071625696,0.105849944,0.0071637244
1,Ullanlinna,False,0.48033112,0.013015835,0.013013434,0.012993292,0.012992856,0.45459554,0.013057947
1,Vartiokylä,False,0.62265396,0.0057284287,0.0057269246,0.0057274397,0.005730716,0.005722716,0.34870982
2,,False,0.011015515,0.01101427,0.01105731,0.15890315,0.78596354,0.011033015,0.011013204
1,Vironniemi,False,0.73813826,0.008976148,0.008946489,0.008947042,0.21710756,0.008942118,0.008942388
1,Kaarela,False,0.0068211514,0.65271115,0.0901743,0.0068076537,0.006826326,0.14782038,0.08883901
2,Kaarela,False,0.014343517,0.014296493,0.014367416,0.014290315,0.41608188,0.5122139,0.014406549
1,Kaarela,False,0.8425117,0.10628482,0.010244841,0.010226185,0.01023956,0.0102331815,0.010259725
1,Kampinmalmi,False,0.0031914683,0.0031994344,0.5758157,0.15408082,0.048634462,0.0031860396,0.21189213
1,Tuomarinkylä,False,0.05814211,0.0021056226,0.032251988,0.0021098745,0.038256317,0.28310215,0.58403194
2,Vanhakaupunki,False,0.0021409139,0.00214555,0.002138788,0.38469502,0.37353572,0.0021385294,0.23320545
1,Maunula,False,0.0020786051,0.2546259,0.40713233,0.0020761024,0.03427809,0.16857813,0.1312308
2,Vironniemi,False,0.58019036,0.020481337,0.020425571,0.3175488,0.020462105,0.020417437,0.020474399
1,Kampinmalmi,False,0.15341681,0.005312851,0.0053143282,0.005297507,0.0053047747,0.0053207306,0.820033
1,Laajasalo,False,0.077569835,0.007972158,0.13719204,0.10411183,0.6572315,0.007965384,0.007957267
2,Vironniemi,False,0.015937809,0.015894778,0.47214007,0.14282304,0.015933806,0.01593395,0.32133657
1,Laajasalo,False,0.0059928303,0.0059700273,0.00596682,0.18455335,0.7855793,0.005970042,0.005967603
2,,False,0.3868615,0.10685151,0.20449314,0.0021742433,0.113607675,0.18383819,0.0021737043
1,Pitäjänmäki,False,0.0027610804,0.02821392,0.4707074,0.10727188,0.002762825,0.2622245,0.12605843
2,Vironniemi,False,0.00896025,0.008960784,0.378394,0.008972117,0.5767458,0.008981693,0.008985378
1,Kaarela,False,0.13897975,0.08427325,0.4536559,0.061092198,0.003340701,0.18697068,0.071687505
2,Myllypuro,False,0.09606008,0.31614253,0.0028193863,0.0028166214,0.5468621,0.0028129613,0.032486267
1,Pitäjänmäki,False,0.05913902,0.0057303137,0.005757771,0.7160503,0.20185483,0.005727864,0.005739889
1,Maunula,False,0.0035874285,0.0035834366,0.0035837956,0.065490596,0.7711916,0.0035842182,0.14897893
2,,False,0.023833955,0.8567631,0.023937056,0.023822226,0.023814555,0.0238306,0.023998506
1,,False,0.056811634,0.034861803,0.6462549,0.0034080127,0.0034106143,0.11265388,0.14259915
2,Vironniemi,False,0.011030685,0.011023021,0.296839,0.011011497,0.011042105,0.6480286,0.011025077
2,Tuomarinkylä,False,0.36357898,0.004091113,0.0040994394,0.004094964,0.61593646,0.004100075,0.004098938
1,Pitäjänmäki,False,0.08408401,0.0023919672,0.091218926,0.08664873,0.49222657,0.1434544,0.09997539
2,Puistola,False,0.3841241,0.004364138,0.15317325,0.08315332,0.36650047,0.0043375534,0.0043471926
1,Vironniemi,False,0.20524079,0.0059751906,0.0059672208,0.0059640664,0.005979232,0.005961791,0.7649117
1,Laajasalo,True,0.120204486,0.37701136,0.28224298,0.2124251,0.0027067421,0.0027059584,0.0027033861
2,Vanhakaupunki,False,0.42156878,0.0029858178,0.13992248,0.0029828348,0.0029927974,0.1282765,0.3012708
1,Vartiokylä,False,0.3366903,0.004478107,0.067772865,0.0044786977,0.57762897,0.0044767275,0.004474345
1,Vartiokylä,True,0.29687113,0.002754539,0.16628784,0.21442689,0.3141387,0.0027591146,0.0027617544
2,Vironniemi,False,0.039437406,0.00210939,0.40480858,0.0021229745,0.41553447,0.13387352,0.0021136962
1,Vuosaari,False,0.22757761,0.56873864,0.15947972,0.03560426,0.0028651403,0.0028675757,0.0028670775
2,Ullanlinna,False,0.0031123154,0.16683443,0.17143425,0.17506216,0.13905272,0.3413911,0.003113007
1,Vartiokylä,False,0.14532268,0.16028944,0.1250989,0.004100112,0.004093588,0.47890306,0.08219226
2,Taka-Töölö,False,0.076255515,0.14323528,0.0021108952,0.0021066512,0.59136266,0.18281958,0.0021093562
1,Taka-Töölö,False,0.4638088,0.007196578,0.0071999384,0.0071549644,0.0071670813,0.0071769874,0.50029564
2,Oulunkylä,False,0.35810748,0.003774476,0.0037705195,0.1631711,0.003778969,0.003774805,0.46362266
1,Taka-Töölö,False,0.11911338,0.0038727224,0.00386953,0.0038795737,0.5311427,0.0038703664,0.33425173
2,Vironniemi,False,0.0030581015,0.003054709,0.003054521,0.003043915,0.33217257,0.15008384,0.5055323
2,Kampinmalmi,False,0.049460325,0.17837456,0.36159045,0.0034946043,0.046055213,0.3137663,0.047258507
2,Oulunkylä,False,0.005301995,0.33977848,0.0053075165,0.0053093564,0.4166513,0.0053026597,0.22234865
1,Pasila,False,0.059904132,0.11521352,0.0033377311,0.06360474,0.0033403705,0.75126535,0.0033341905
2,Vironniemi,False,0.0062391916,0.006240432,0.0062765745,0.0062323697,0.48254848,0.006232487,0.4862305
1,Kallio,False,0.005308392,0.10929899,0.46819443,0.19862969,0.20793721,0.0053188293,0.0053124763
2,Vironniemi,False,0.0035818089,0.0035849623,0.0035854545,0.003580997,0.003583644,0.61472636,0.36735678
1,,False,0.002702663,0.0027057636,0.3679764,0.0027040641,0.0027027524,0.4794615,0.14174691
2,Vironniemi,False,0.006521937,0.0065289945,0.006534193,0.14157571,0.59655505,0.23576614,0.0065179775
1,Herttoniemi,False,0.38152087,0.0035811884,0.16580904,0.0035771704,0.0035801162,0.0036026035,0.43832898
2,Vironniemi,False,0.03767599,0.065878734,0.4486759,0.063638456,0.0035792845,0.003596349,0.37695524
1,Vartiokylä,False,0.003875847,0.3569216,0.0038688357,0.046576872,0.58101714,0.0038698872,0.00386988
2,Taka-Töölö,False,0.015892511,0.015911102,0.01589047,0.01593697,0.59629697,0.015879693,0.32419223
1,Suutarila,False,0.0025610353,0.0025626386,0.13787559,0.24492453,0.56654054,0.0025617469,0.042973954
2,Vuosaari,False,0.0029275916,0.21302375,0.002934911,0.049505565,0.5184353,0.0029318777,0.21024099
1,Vanhakaupunki,False,0.015909474,0.015892755,0.36124772,0.15887949,0.015894378,0.41627604,0.015900116
2,Vuosaari,False,0.14945488,0.118453294,0.0023894426,0.0023976918,0.6232035,0.0023886943,0.10171251
1,Lauttasaari,False,0.24790904,0.19165514,0.088816874,0.0021466964,0.091593795,0.3757381,0.002140369
2,Malmi,False,0.008958947,0.36932647,0.008966138,0.008969681,0.0089638205,0.58584994,0.008965031
1,Vanhakaupunki,False,0.04639254,0.0638661,0.35491535,0.16917159,0.28239045,0.079157755,0.0041062096
2,Laajasalo,True,0.14515916,0.23593247,0.3292955,0.002174368,0.0021700955,0.28309816,0.002170306
1,Vanhakaupunki,False,0.007162419,0.0071598613,0.19446571,0.35962775,0.41725183,0.0071579497,0.007174429
2,Vironniemi,False,0.0023513492,0.002345841,0.5818876,0.0023467296,0.0023478412,0.24584293,0.1628777
1,Vanhakaupunki,False,0.20036153,0.00717361,0.0071848235,0.0072140167,0.007180297,0.2185727,0.552313
2,Kaarela,False,0.1771136,0.008962565,0.38467002,0.008979062,0.40232223,0.008969682,0.008982852
1,Vanhakaupunki,False,0.011977359,0.011925091,0.01191743,0.011920975,0.202836,0.21458969,0.53483343
2,Vironniemi,False,0.0039778287,0.0039800415,0.7220522,0.10721384,0.003978124,0.05695524,0.10184277
1,Herttoniemi,False,0.0037781203,0.13714768,0.0037669826,0.1476635,0.5885744,0.0037677858,0.11530155
2,Vironniemi,False,0.0046151807,0.0046279645,0.662972,0.06631789,0.0046165017,0.18386216,0.0729883
1,Kaarela,False,0.18359454,0.31990427,0.0031885107,0.0031838908,0.0031894534,0.0031856848,0.48375362
2,Reijola,True,0.41603342,0.0031181057,0.27491775,0.003120578,0.25394535,0.045748483,0.0031163048
1,Vanhakaupunki,False,0.22140162,0.0028053178,0.0028123583,0.16886698,0.14966717,0.04700373,0.40744278
2,Vuosaari,False,0.1425151,0.4391737,0.33357236,0.00461991,0.004622284,0.004624999,0.07087168
1,Laajasalo,False,0.26467627,0.2261008,0.4710198,0.009536955,0.009563152,0.009543134,0.009559879
2,Vuosaari,False,0.0029900954,0.037568316,0.54332644,0.06703983,0.0029853638,0.0029922563,0.3430977
1,Kampinmalmi,False,0.0032615904,0.13539837,0.0724705,0.003260725,0.61449367,0.0032625122,0.16785263
1,Kampinmalmi,False,0.005733341,0.5982954,0.005736074,0.005730436,0.37304008,0.005736387,0.0057282797
2,Vuosaari,False,0.0022753123,0.3843172,0.2630164,0.09428412,0.0022751046,0.0022776767,0.25155416
1,Herttoniemi,False,0.11767354,0.30479264,0.008440996,0.008418175,0.5438071,0.008450664,0.008416928
2,Vironniemi,False,0.0036747307,0.21481305,0.06531084,0.0036749216,0.1624314,0.003679951,0.5464151
2,Kaarela,False,0.46605968,0.0020800808,0.0020778012,0.0570895,0.09920396,0.026145983,0.34734294
1,,False,0.0026029747,0.07302099,0.38577536,0.19002321,0.0026022964,0.31363058,0.032344602
2,Vuosaari,False,0.0027556496,0.0027562107,0.37121686,0.03316342,0.0027571374,0.468919,0.11843172
1,Östersundom,False,0.20701438,0.013051869,0.013083042,0.013002686,0.41790715,0.32284138,0.013099457
2,Vuosaari,False,0.0071662916,0.007177813,0.23815016,0.0071579185,0.007172988,0.51368773,0.2194871
1,Kampinmalmi,False,0.19426855,0.002047603,0.0020511448,0.0020464614,0.42846784,0.14678761,0.22433074
2,Vironniemi,False,0.0059684007,0.005967752,0.51368284,0.10591732,0.0059613585,0.08536863,0.2771337
2,Haaga,False,0.0023250338,0.0023190358,0.16449343,0.15725696,0.6689718,0.002315092,0.0023186868
1,Vartiokylä,False,0.0079597635,0.007973198,0.007956462,0.007960938,0.8901098,0.007958262,0.07008165
2,Vironniemi,False,0.09487974,0.084643595,0.7867046,0.008461643,0.00842668,0.0084379995,0.008445719
1,Jakomäki,False,0.029502435,0.0026553983,0.2778076,0.0026560712,0.0026535343,0.60189027,0.08283475
1,Kampinmalmi,False,0.11296346,0.5323517,0.007978861,0.007985181,0.19018103,0.007961101,0.14057872
2,Vuosaari,False,0.0021430075,0.11295712,0.14301412,0.0021459525,0.0021432796,0.0021390491,0.7354575
1,Kaarela,True,0.6774079,0.17377579,0.10476816,0.01100823,0.011005949,0.011023918,0.0110100135
2,Herttoniemi,False,0.21755183,0.0068234806,0.06547874,0.0068193465,0.68968517,0.006821455,0.006819978
1,Kampinmalmi,False,0.0037674443,0.0037683463,0.38953927,0.0037731621,0.3459478,0.2494346,0.003769394
2,Vuosaari,False,0.008458916,0.21747002,0.008450341,0.12470159,0.008425954,0.10994911,0.5225441
1,Kaarela,False,0.51690805,0.009553007,0.009602584,0.009549217,0.009545032,0.009595331,0.43524677
2,Vironniemi,False,0.0031942532,0.0031902432,0.5106783,0.09860014,0.055321902,0.3258303,0.003184823
1,Vanhakaupunki,False,0.1850907,0.023816334,0.023828818,0.023867598,0.6956726,0.023871398,0.023852559
2,Vironniemi,False,0.007959387,0.007959177,0.7855072,0.007950029,0.007963128,0.007959912,0.17470112
1,Kampinmalmi,False,0.12156898,0.003776585,0.18930706,0.003777416,0.0037745566,0.41308573,0.26470962
2,Maunula,False,0.16261962,0.0023863483,0.002387425,0.0023858903,0.0023882424,0.2715458,0.55628663
1,Vanhakaupunki,False,0.01794612,0.017946053,0.017899092,0.017931612,0.8924839,0.017885847,0.01790741
2,Ullanlinna,False,0.23665595,0.12266984,0.27998596,0.0038751753,0.1380664,0.21487205,0.003874598
1,Vanhakaupunki,False,0.023833914,0.023811497,0.023812067,0.8569576,0.023948198,0.023811283,0.023825489
2,Vironniemi,False,0.014334654,0.014323475,0.014324178,0.0143041,0.9140177,0.014303283,0.014392651
1,Vanhakaupunki,False,0.028610395,0.028695969,0.31992328,0.028596034,0.536781,0.028732842,0.028660445
2,Pasila,False,0.23168601,0.20644654,0.0021769789,0.0021710936,0.27525848,0.19247693,0.089784026
1,Vanhakaupunki,False,0.009544597,0.009561035,0.1897298,0.009555333,0.009538532,0.009566312,0.7625044
2,Vironniemi,False,0.12318706,0.0027023924,0.15163775,0.14154091,0.002703495,0.43407258,0.14415585
1,Haaga,False,0.015951134,0.015912091,0.015943147,0.015921602,0.015920958,0.01591129,0.9044398
2,Herttoniemi,True,0.4800523,0.12109733,0.051381327,0.0025129435,0.33991584,0.002522372,0.0025179002
1,Vuosaari,False,0.00754755,0.06323535,0.28725418,0.063722275,0.0075377314,0.0075635444,0.5631394
2,Vironniemi,False,0.14298259,0.2722546,0.52958256,0.0027552003,0.00276257,0.0027636325,0.046898894
1,Kampinmalmi,False,0.0025132196,0.002514122,0.61573946,0.0025149512,0.026219713,0.089130074,0.26136848
1,Laajasalo,False,0.0075499495,0.0075541283,0.0075388635,0.0075316154,0.0075544817,0.5815642,0.3807068
2,Maunula,False,0.004962033,0.054356754,0.15404332,0.0049341843,0.6583767,0.004945818,0.1183812
1,Alppiharju,False,0.006219925,0.0062228483,0.05802603,0.7933693,0.006230461,0.123713546,0.006217953
2,Vanhakaupunki,False,0.023831157,0.5240958,0.18995538,0.19053929,0.02392683,0.023824306,0.023827223
1,Vanhakaupunki,False,0.008944242,0.00895469,0.30051515,0.008958625,0.008937695,0.008980794,0.6547088
2,Malmi,False,0.003495214,0.0034955952,0.28928727,0.0034950555,0.0034931249,0.517376,0.17935777
1,Vanhakaupunki,False,0.02385929,0.023839923,0.023888057,0.023817327,0.023814978,0.44285038,0.43793005
2,Vallila,False,0.0065161977,0.0065239244,0.2656524,0.0065076887,0.7017724,0.0065083145,0.006519112
1,Vanhakaupunki,False,0.023855085,0.02386269,0.19527382,0.023827262,0.023872798,0.68545866,0.023849735
2,Vironniemi,False,0.0031846536,0.003183537,0.35891685,0.0031833253,0.0031829362,0.37413973,0.254209
1,Vanhakaupunki,False,0.028592678,0.028634818,0.24353583,0.028581602,0.028581576,0.61345494,0.028618583
2,Taka-Töölö,False,0.007177996,0.27618605,0.47550094,0.07032634,0.15645455,0.0071834982,0.007170597
1,Vanhakaupunki,False,0.0110268565,0.011026945,0.22372724,0.011052636,0.011024847,0.5685938,0.16354766
2,Vuosaari,False,0.19707586,0.013061817,0.013018625,0.013072912,0.7377196,0.013039669,0.013011514
1,Vanhakaupunki,False,0.015920488,0.015914205,0.015954664,0.015897654,0.0159185,0.53842163,0.38197285
2,Vironniemi,False,0.005719127,0.0057217516,0.5930954,0.0057210433,0.005723796,0.37829924,0.0057196068
1,Vanhakaupunki,False,0.01791776,0.017934466,0.25782406,0.017971344,0.017872341,0.4893112,0.18116887
2,Vironniemi,False,0.0026036305,0.511096,0.28129745,0.0026073582,0.0026027209,0.19718677,0.0026060164
